img_id,data_point_0,data_point_1,difference,difference_from_mean
554,1700660374409,1700660374521,-112,-7.0
555,1700660365649,1700660365758,-109,-4.0
556,1700660365450,1700660365561,-111,-6.0
557,1700660383931,1700660384014,-83,22.0
558,1700660383681,1700660383796,-115,-10.0
559,1700660375139,1700660375250,-111,-6.0
560,1700660377772,1700660377892,-120,-15.0
561,1700660375055,1700660375139,-84,21.0
562,1700660378217,1700660378302,-85,20.0
563,1700660377965,1700660378079,-114,-9.0
564,1700660377939,1700660378050,-111,-6.0
565,1700660374978,1700660375081,-103,2.0
566,1700660375221,1700660375309,-88,17.0
567,1700660378050,1700660378136,-86,19.0
568,1700660378136,1700660378249,-113,-8.0
569,1700660365704,1700660365828,-124,-19.0
570,1700660374354,1700660374467,-113,-8.0
571,1700660374577,1700660374693,-116,-11.0
572,1700660365792,1700660365927,-135,-30.0
573,1700660383733,1700660383874,-141,-36.0
574,1700660365592,1700660365732,-140,-35.0
575,1700660383847,1700660383957,-110,-5.0
576,1700660371671,1700660371781,-110,-5.0
577,1700660371917,1700660372002,-85,20.0
578,1700660370996,1700660371105,-109,-4.0
579,1700660369090,1700660369173,-83,22.0
580,1700660380935,1700660381045,-110,-5.0
581,1700660369173,1700660369287,-114,-9.0
582,1700660371248,1700660371333,-85,20.0
583,1700660380402,1700660380489,-87,18.0
584,1700660380489,1700660380601,-112,-7.0
585,1700660371444,1700660371559,-115,-10.0
586,1700660368477,1700660368558,-81,24.0
587,1700660368392,1700660368477,-85,20.0
588,1700660372561,1700660372650,-89,16.0
589,1700660367861,1700660367971,-110,-5.0
590,1700660382983,1700660383064,-81,24.0
591,1700660367748,1700660367861,-113,-8.0
592,1700660372308,1700660372429,-121,-16.0
593,1700660372116,1700660372224,-108,-3.0
594,1700660383149,1700660383256,-107,-2.0
595,1700660383064,1700660383149,-85,20.0
596,1700660365142,1700660365283,-141,-36.0
597,1700660379257,1700660379371,-114,-9.0
598,1700660386926,1700660387038,-112,-7.0
599,1700660365057,1700660365183,-126,-21.0
600,1700660378782,1700660378891,-109,-4.0
601,1700660378693,1700660378808,-115,-10.0
602,1700660364472,1700660364585,-113,-8.0
603,1700660387457,1700660387570,-113,-8.0
604,1700660375924,1700660376041,-117,-12.0
605,1700660375700,1700660375784,-84,21.0
606,1700660364386,1700660364502,-116,-11.0
607,1700660386533,1700660386621,-88,17.0
608,1700660387238,1700660387322,-84,21.0
609,1700660387014,1700660387094,-80,25.0
610,1700660364972,1700660365057,-85,20.0
611,1700660386429,1700660386533,-104,1.0
612,1700660386980,1700660387094,-114,-9.0
613,1700660386429,1700660386506,-77,28.0
614,1700660364918,1700660365031,-113,-8.0
615,1700660386506,1700660386621,-115,-10.0
616,1700660387179,1700660387322,-143,-38.0
617,1700660375674,1700660375784,-110,-5.0
618,1700660364360,1700660364472,-112,-7.0
619,1700660364472,1700660364585,-113,-8.0
620,1700660375895,1700660376009,-114,-9.0
621,1700660387432,1700660387544,-112,-7.0
622,1700660378720,1700660378833,-113,-8.0
623,1700660378833,1700660378925,-92,13.0
624,1700660379284,1700660379395,-111,-6.0
625,1700660365092,1700660365197,-105,0.0
626,1700660386980,1700660387069,-89,16.0
627,1700660365197,1700660365283,-86,19.0
628,1700660383033,1700660383149,-116,-11.0
629,1700660372116,1700660372197,-81,24.0
630,1700660383149,1700660383256,-107,-2.0
631,1700660367721,1700660367831,-110,-5.0
632,1700660382921,1700660383033,-112,-7.0
633,1700660372281,1700660372393,-112,-7.0
634,1700660372561,1700660372650,-89,16.0
635,1700660367808,1700660367944,-136,-31.0
636,1700660368392,1700660368477,-85,20.0
637,1700660368477,1700660368607,-130,-25.0
638,1700660380456,1700660380567,-111,-6.0
639,1700660371444,1700660371529,-85,20.0
